Time,Vin,RawSignal,Event
0.958,-3045.781738281,-7.552470684,0
0.960,-3049.405761719,-8.692716599,0
0.962,-3053.698730469,-10.099873543,0
0.964,-3055.171630859,-9.000856400,0
0.966,-3050.450195313,-3.328419924,0
0.968,-3048.819335938,-1.320400715,0
0.970,-3051.653564453,-3.231257200,0
0.972,-3053.385986328,-3.860591173,0
0.974,-3053.075927734,-2.761563301,0
0.976,-3053.963378906,-2.838012934,0
0.978,-3053.852050781,-2.120728254,0
0.980,-3045.890625000,4.542649269,0
0.982,-3044.017822266,4.989833355,0
0.984,-3047.077880859,1.500897765,0
0.986,-3050.100585938,-1.183607101,0
0.988,-3053.569091797,-3.618219614,0
0.990,-3067.584472656,-13.714935303,0
0.992,-3094.235839844,-31.395671844,0
0.994,-3122.469238281,-46.377441406,0
0.996,-3151.640625000,-58.759490967,0
0.998,-3162.232666016,-53.939430237,0
1.000,-3162.223144531,-41.944965363,0
1.002,-3157.358154297,-28.839567184,0
1.004,-3150.456298828,-17.062419891,0
1.006,-3151.063720703,-13.743097305,0
1.008,-3138.833251953,-1.176368117,0
1.010,-3115.493164063,17.238267899,0
1.012,-3120.713867188,9.346815109,0
1.014,-3097.043457031,25.679763794,0
1.016,-2968.365478516,120.054389954,0
1.018,-2771.899658203,246.179244995,0
1.020,-2533.760986328,376.686859131,0
1.022,-2233.940185547,526.165649414,0
1.024,-1921.377563477,652.335876465,0
1.026,-1573.255249023,778.124023438,0
1.028,-1213.119384766,885.301696777,0
1.030,-1019.563415527,839.100646973,0
1.032,-965.215759277,694.895202637,0
1.034,-894.853210449,595.192749023,0
1.036,-928.021789551,437.124267578,0
1.038,-1184.474243164,140.520645142,0
1.040,-1506.351928711,-141.053588867,0
1.042,-1759.617431641,-306.688659668,0
1.044,-1900.204467773,-347.876586914,0
1.046,-1982.992797852,-334.957305908,0
1.048,-2122.882568359,-369.320648193,0
1.050,-2289.235595703,-416.629760742,0
1.052,-2413.474365234,-420.670074463,0
1.054,-2510.193847656,-402.408843994,0
1.056,-2606.709228516,-388.046997070,0
1.058,-2695.169433594,-370.611907959,0
1.060,-2745.363037109,-327.289001465,0
1.062,-2787.572998047,-287.384368896,0
1.064,-2835.654052734,-260.914215088,0
1.066,-2865.285644531,-225.977111816,0
1.068,-2893.069580078,-197.367065430,0
1.070,-2914.402099609,-170.097564697,0
1.072,-2910.528564453,-129.283538818,0
1.074,-2903.989501953,-95.466842651,0
1.076,-2911.479980469,-80.076858521,0
1.078,-2923.906982422,-71.946388245,0
1.080,-2928.204345703,-59.300018311,0
1.082,-2931.075439453,-48.354736328,0
1.084,-2938.802246094,-43.618312836,0
1.086,-2944.369628906,-38.255146027,0
1.088,-2945.871582031,-30.921680450,0
1.090,-2954.378662109,-30.666408539,0
1.092,-2960.616943359,-28.703304291,0
1.094,-2959.336669922,-21.328771591,0
1.096,-2968.022949219,-23.344755173,0
1.098,-2966.804199219,-17.208906174,0
1.100,-2953.301025391,-2.882143736,0
1.102,-2948.914062500,1.170385718,0
1.104,-2953.841552734,-2.922133684,0
1.106,-2954.133300781,-2.499743700,0
1.108,-2949.975341797,1.289808989,0
1.110,-2947.159912109,3.192855120,0
1.112,-2948.193115234,1.679825664,0
1.114,-2948.455322266,1.102507949,0
1.116,-2942.194824219,5.726757050,0
1.118,-2933.563964844,11.166843414,0
1.120,-2940.762939453,3.086116314,0
1.122,-2942.987060547,0.670376062,0
1.124,-2938.572998047,3.954585075,0
1.126,-2938.303466797,3.285354614,0
1.128,-2933.285156250,6.458259583,0
1.130,-2932.520263672,5.617973328,0
1.132,-2940.000976563,-1.448737383,0
1.134,-2939.021728516,-0.365267485,0
1.136,-2929.417724609,7.185741901,0
1.138,-2926.072021484,8.190899849,0
1.140,-2922.781250000,8.930109024,0
1.142,-2922.670898438,7.031448364,0
1.144,-2918.603759766,8.632088661,0
1.146,-2914.861328125,9.624461174,0
1.148,-2914.499511719,7.766919136,0
1.150,-2916.620849609,4.391010761,0
1.152,-2916.943359375,3.164290667,0
1.154,-2914.781250000,4.142840385,0
1.156,-2912.733154297,4.814983845,0
1.158,-2908.097900391,7.350103855,0
1.160,-2903.235351563,9.498748779,0
1.162,-2896.466796875,12.652007103,0
1.164,-2890.461669922,14.510947227,0
1.166,-2895.733886719,7.185674667,0
1.168,-2893.426025391,7.383814335,0
1.170,-2889.230957031,9.005695343,0
1.172,-2892.726318359,4.285622120,0
1.174,-2890.430419922,5.118962765,0
1.176,-2889.874023438,4.414128780,0
1.178,-2887.574218750,5.221893311,0
1.180,-2889.791259766,2.336952686,0
1.182,-2891.218750000,0.707361698,0
1.184,-2879.583740234,9.599492073,0
1.186,-2866.732910156,17.461189270,0
1.188,-2863.607666016,16.011552811,0
1.190,-2868.161376953,8.911413193,0
1.192,-2859.342041016,13.790475845,0
1.194,-2857.891601563,11.853878021,0
1.196,-2864.744873047,3.889226913,0
1.198,-2863.377929688,4.088135242,0
1.200,-2856.391845703,8.613147736,0
1.202,-2854.945068359,7.824349403,0
1.204,-2850.280761719,9.713319778,0
1.206,-2850.135009766,7.667973518,0
1.208,-2848.663085938,7.108654976,0
1.210,-2851.272460938,3.499536514,0
1.212,-2854.199462891,0.445153385,0
1.214,-2843.848388672,8.396968842,0
1.216,-2833.652099609,14.461395264,0
1.218,-2831.839599609,12.657163620,0
1.220,-2823.871093750,16.041986465,0
1.222,-2824.541748047,11.955431938,0
1.224,-2824.914306641,9.008779526,0
1.226,-2817.118896484,13.069801331,0
1.228,-2808.327636719,17.002704620,0
1.230,-2810.316406250,11.677475929,0
1.232,-2809.419189453,9.780067444,0
1.234,-2799.451416016,15.359168053,0
1.236,-2794.405761719,15.870272636,0
1.238,-2792.742675781,13.636897087,0
1.240,-2791.901611328,11.260576248,0
1.242,-2800.199707031,2.304046392,0
1.244,-2787.560058594,11.622680664,0
1.246,-2778.977050781,15.715396881,0
1.248,-2784.798339844,7.695310116,0
1.250,-2779.618408203,10.013872147,0
1.252,-2772.901367188,13.012785912,0
1.254,-2772.061767578,10.773894310,0
1.256,-2766.178222656,12.955661774,0
1.258,-2763.768798828,11.950597763,0
1.260,-2761.275146484,11.234175682,0
1.262,-2751.164794922,16.601135254,0
1.264,-2751.390869141,12.736020088,0
1.266,-2743.384277344,16.132894516,0
1.268,-2736.727783203,17.724874496,0
1.270,-2737.866455078,12.900157928,0
1.272,-2733.259765625,13.616338730,0
1.274,-2738.913085938,6.193376541,0
1.276,-2751.344970703,-4.852144241,0
1.278,-2755.567382813,-7.057882786,0
1.280,-2762.107421875,-10.576004982,0
1.282,-2781.119384766,-23.012636185,0
1.284,-2796.227294922,-29.648891449,0
1.286,-2800.687011719,-26.528663635,0
1.288,-2819.768066406,-35.473777771,0
1.290,-2841.938720703,-44.833953857,0
1.292,-2850.459960938,-41.497825623,0
1.294,-2862.891357422,-41.944568634,0
1.296,-2871.653564453,-39.438007355,0
1.298,-2881.198486328,-38.097282410,0
1.300,-2895.205322266,-40.524974823,0
1.302,-2905.977294922,-39.897068024,0
1.304,-2911.969970703,-35.691677094,0
1.306,-2914.724853516,-29.902418137,0
1.308,-2919.041992188,-26.614871979,0
1.310,-2933.838378906,-32.208351135,0
1.312,-2939.717285156,-29.622955322,0
1.314,-2942.222412109,-24.988304138,0
1.316,-2952.987792969,-27.808071136,0
1.318,-2959.756347656,-26.892574310,0
1.320,-2962.031250000,-22.685523987,0
1.322,-2963.914550781,-19.108734131,0
1.324,-2966.174804688,-16.620185852,0
1.326,-2968.512207031,-14.744529724,0
1.328,-2973.734130859,-15.529195786,0
1.330,-2984.126708984,-20.161258698,0
1.332,-2978.523925781,-11.322990417,0
1.334,-2971.991943359,-3.726368427,0
1.336,-2974.038330078,-4.489770412,0
1.338,-2976.588623047,-5.475525379,0
1.340,-2980.307861328,-7.151519775,0
1.342,-2984.393554688,-8.739898682,0
1.344,-2979.471923828,-2.969658852,0
1.346,-2971.377929688,3.985541344,0
1.348,-2975.427490234,-0.049913153,0
1.350,-2975.011230469,0.285025060,0
1.352,-2968.375488281,5.382783890,0
1.354,-2965.262451172,6.607650757,0
1.356,-2965.606689453,4.871458054,0
1.358,-2963.555419922,5.384326458,0
